round,alive_nodes,round_energy
667,100,0.01777212816883724
668,100,0.01803291086166239
669,100,0.018610332422508022
670,100,0.0177060749815524
671,100,0.01863245776478734
672,100,0.019039773133679074
673,100,0.018244122743940924
674,100,0.01895731444672762
675,100,0.018212511662785147
676,100,0.017560708919574248
677,100,0.017007233063746754
678,100,0.01904085021564315
679,100,0.017912338668840747
680,100,0.017500516682116687
681,100,0.0170863599617335
682,100,0.017954880908319194
683,100,0.017716923307934788
684,100,0.018380011931009653
685,100,0.01663308904693199
686,100,0.017703522442594846
687,100,0.01864291710349636
688,100,0.018233941625108694
689,100,0.018289711683549
690,100,0.01850562977510681
691,100,0.01815628402563996
692,100,0.017925565374607825
693,100,0.018843576869400823
694,100,0.01847192943255111
695,100,0.017763353111215546
696,100,0.01753772846163874
697,100,0.018375997260694298
698,100,0.01857485995529542
699,100,0.01839268440423469
700,100,0.019077957992028483
701,100,0.018186927298864775
702,100,0.01878159520177453
703,100,0.019062956406736484
704,100,0.017800421931697404
705,100,0.019077781189185468
706,100,0.019377621858005668
707,100,0.01987003090769765
708,100,0.01737636885510402
709,100,0.018771961461461203
710,100,0.01838531430700204
711,100,0.01842123014198543
712,100,0.017860279357581107
713,100,0.01959823305744714
714,100,0.019197980804620474
715,100,0.018798867377053875
716,100,0.01846992403171303
717,100,0.019693074661651884
718,100,0.0189031779121593
719,100,0.019487850915093325
720,100,0.0206013450747595
721,100,0.01984935835567461
722,100,0.019262423412992773
723,100,0.018977815650785695
724,100,0.01846992403171303
725,100,0.017899362997817133
726,100,0.01945753949419313
727,100,0.01891277545888248
728,100,0.01836310618124866
729,100,0.018987127532885985
730,100,0.0203972620214333
731,100,0.01926879325267545
732,100,0.019593068637550264
733,100,0.01903567115028899
734,100,0.01889331935992611
735,100,0.019759450262343752
736,100,0.01867096653750539
737,100,0.0186527536710878
738,100,0.01992914363824612
739,100,0.018962618433227378
740,100,0.019156482865957003
741,100,0.01843940473129135
742,100,0.018849506918995312
743,100,0.01814080955272778
744,100,0.019376366601087214
745,100,0.018722234843049888
746,100,0.018042250276147517
747,100,0.018964742966398423
748,100,0.01802755257319367
749,100,0.018780090848320666
